项目,文件名,日期,原文件名,大小,描述,置信度,时长秒,分辨率,帧率,有无音轨,重复于,可用起点秒,可用终点秒,功能位,画质等级,画面元素,镜头特征,工序阶段,脱敏风险,缩略图路径,标注执行者,标注日期,复核状态
化工群,化工_现场施工_260803_012.jpg,260803,b398c42061b33b06320849c8ea9d14ae.jpg,524711,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱236#污水池清淤_260715_005.jpg,260715,b3a96e57f52e4ef656d801a47f297496.jpg,414897,纯碱236#污水池清淤,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260605_007.jpg,260605,b3a98ed13753b926de52897fd2572188.jpg,3057082,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_007.jpg,260710,b3d766ea725ac366f9c41ed8c99ef3c7.jpg,459529,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260613_020.jpg,260613,b3f1f980d10e4ccdbe99cb202806ced4.jpg,368829,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_J05-J07_260703_004.jpg,260703,b3f878d924b5d5a5e3ec2134893b1848.jpg,444920,J05-J07,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260610_016.jpg,260610,b40240b68a6c0e7a6da45bcecaf238d0.jpg,164600,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵10 11#污水池_260706_003.jpg,260706,b418e412be993af9707fe3f779aff2c1.jpg,516900,氯化铵10 11#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_012.jpg,260704,b41f0ed60f9181691be04f34b57683df.jpg,473991,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_006.jpg,260607,b4a2bbc25533026fad5822cb0ba4be08.jpg,411161,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260817_003.jpg,260817,b4e352d13733ae68fdbd309d8ce45b47.jpg,355998,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260707_011.jpg,260707,b4fdfebd9bc9183305b71825e37030f0.jpg,478238,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_017.jpg,260614,b536a302228388504d4173cf1f0cb1f4.jpg,471855,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260628_013.jpg,260628,b545031c95c31a8ad37c8dc90c766845.jpg,579159,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260625_014.jpg,260625,b599f4071ac448100b5c3ac11c849102.jpg,269270,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_008.jpg,260710,b5edbd253b451d7d43758d61b4101bbd.jpg,403874,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260714_021.jpg,260714,b60d0729903222fe283b11feec787f93.jpg,207332,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_027.jpg,260717,b62e9231f81afabdc70ee46780b30f21.jpg,789886,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_028.jpg,260717,b65cf6e7d29647ef6c9eef52cbd25e4e.jpg,1408340,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260608_011.jpg,260608,b6a074f0c6cbd5d3db170b293c4ac900.jpg,515282,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_029.jpg,260717,b712c1bdaca23af547d437765da3d832.jpg,659407,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_030.jpg,260717,b726cade20f4bd9634460bedef3b9cf0.jpg,842503,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260630_009.jpg,260630,b73963f0fa7a417b4ca4ff5b296ba7fe.jpg,118490,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_新建_260717_002.jpg,260717,b7557c093e0ba7fdb92c701897ce3697.jpg,356198,新建,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260615_014.jpg,260615,b75b13193030da0efdae0617d5343cd8.jpg,176628,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_021.jpg,260703,b7dc99dc529c8fb1c68fb94e75685732.jpg,348361,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260730_005.jpg,260730,b7fa028535cec1f6b77d44712b831e11.jpg,298005,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260602_008.jpg,260602,b85eb982a8fcefe4a899262752674cb1.jpg,465230,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_022.jpg,260703,b88bdd1903ac45e82935dd679485ef9e.jpg,593379,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵应急污水池_260716_003.jpg,260716,b8c8431fe4e59978b81cd1824a133791.jpg,477817,氯化铵应急污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260629_006.jpg,260629,b8d8a93b87841600c6ce727ce28a827a.jpg,926452,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260617_014.jpg,260617,b9099bef07bedda3791f87f6b29c34f8.jpg,430680,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵12#_260724_003.jpg,260724,b93a0f78869579560bdf03344bc277e1.jpg,563024,氯化铵12#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260626_005.jpg,260626,b9798a6756a2ee0a2edc7c05170f5c1e.jpg,447021,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260530_013.jpg,260530,b97eb09cf2ef48b10a30601c6a78aa49.jpg,802563,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260613_021.jpg,260613,b9d194661dc6135a9f4eaede0e04bb83.jpg,486068,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260725_009.jpg,260725,b9f34319f702d9c3573aa5fbafe6fad9.jpg,1221757,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_023.jpg,260703,ba09cfea7ff56590082ef1f222b89498.jpg,230968,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260624_009.jpg,260624,ba1d1ef507cc3d725bd5b712dbb012d3.jpg,407113,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260810_003.jpg,260810,ba5a02e7f4f3bed7cba5aae524a593bb.jpg,524909,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260605_008.jpg,260605,ba94b2e132e1385280165b1b86d5292b.jpg,3196559,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵10 11#污水池_260706_004.jpg,260706,bb5b9a09ce016ecbe524bb50f5439240.jpg,603769,氯化铵10 11#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260605_009.jpg,260605,bb839f91ecc5f2c66bb4e474b7b2dc71.jpg,570767,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260613_022.jpg,260613,bbb97d4876b528561d3eb42596ec7341.jpg,510084,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260810_004.jpg,260810,bbba91ac93e60ebf9a764aa0fad85584.jpg,1254432,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260713_005.png,260713,bbc1539451b09e7d865854fa9a6094bb.png,19177,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260620_009.png,260620,bcf8b8f1d89514c9fab82026fdd49d07.png,15337,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260803_013.jpg,260803,bcfe23df2e71772f2ae0d3724c35d74c.jpg,540443,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260802_002.jpg,260802,bda2d0eae12d3e07e87eee30456f69a9.jpg,960122,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260624_010.png,260624,bdaadefa21dd001caac25d5960afffb1.png,15530,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵4-6号污水池、应急污水池盖板验收_260818_004.jpg,260818,bde66f9db1ef14569c13c7369da53308.jpg,413821,氯化铵4-6号污水池、应急污水池盖板验收,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260622_010.jpg,260622,be50cd2e515e6948234534fd23940498.jpg,674122,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260804_006.jpg,260804,be6929e866209e69456d589cccb69898.jpg,1796733,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260805_004.jpg,260805,be86e82e298338f644a3d3fb9ebdc62f.jpg,427740,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260705_013.jpg,260705,bede472e9b6b846d89ca94c46169ad47.jpg,473241,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260626_006.jpg,260626,bef5f1268bd7a1586091dca98ff421b3.jpg,731081,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_新增8#、10#_260805_002.jpg,260805,bf2dbd74154d18a44767d4fbb63783ba.jpg,527514,新增8#、10#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260629_007.jpg,260629,bf484b45ffcd66af4dceee4a6e6d79b2.jpg,452390,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260723_009.jpg,260723,bf72a72921d99a9e6a1175b85dbae10f.jpg,344748,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_检查井盖板_260808_008.jpg,260808,bfa3afcc15a7cb0d03d2b34981c2660c.jpg,548015,检查井盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260626_007.jpg,260626,bfd30587c048ede7850cd56f24ffe102.jpg,550828,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱2356盖板_260809_001.jpg,260809,c01865c3fec65b18c1b403f69fb8380c.jpg,447217,纯碱2356盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260715_019.jpg,260715,c036d7102ed334ea07bb1b05a81b6514.jpg,476357,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_031.jpg,260717,c079bdf911025f5e26a7e1dbf32d3923.jpg,462801,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_007.jpg,260607,c0b2c05f5be6499b4d0d04201cecc82a.jpg,385296,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_J05-J07_260703_005.jpg,260703,c0c411d9a372ec7b82e9d6857faed5d8.jpg,406628,J05-J07,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井盖板_260808_009.jpg,260808,c0ede39a21826e094a9612efb675af75.jpg,465191,检查井盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260620_010.jpg,260620,c13cd5eb789dc59ea666585bd98f250e.jpg,951003,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_008.jpg,260607,c19322b22dc2c2f0a22bbda144de47af.jpg,346483,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱污水池_260715_003.jpg,260715,c1d6ebac03d27e45520d06f522fc2fa0.jpg,518115,纯碱污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_J-04_260703_002.jpg,260703,c209805f4905f870a799c1b90041a0cb.jpg,547679,J-04,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260810_005.jpg,260810,c277a3b473de94c38703d7630fae7eb7.jpg,299274,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_009.jpg,260710,c2f7958c88c9531d68803a6d7ac090d0.jpg,503366,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260616_007.png,260616,c31fdbe8ccb930534f9e25b0869171b1.png,22498,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_009.jpg,260607,c3a8e82c983aa29c6e222df8c85c9d47.jpg,492674,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_032.jpg,260717,c3cda832472761b6fbd775a4607a57fd.jpg,968934,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260721_006.jpg,260721,c3f9604e2411f5bba2ddddca75c95964.jpg,777533,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260611_017.jpg,260611,c4a1f334a625078925db55292d7ffd18.jpg,381875,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260725_010.jpg,260725,c4b091aa55bd3b9a701abb0b610a8c0b.jpg,572554,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_033.jpg,260717,c5407ff605f4baa7c028918742f271e6.jpg,460317,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260709_006.jpg,260709,c55cfce417a09c817a9c1d9d311ca817.jpg,889177,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱5#污水池_260727_002.jpg,260727,c58f28cd1b5a320cb85e8908833191b1.jpg,503067,纯碱5#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260708_014.jpg,260708,c655bcea0812e8434fe82ec89e0fa3e8.jpg,216972,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_010.jpg,260710,c6711171f80691a93d7ff16350bcfb94.jpg,323493,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260803_014.jpg,260803,c6f460a1d485689ec02024af5fcb3361.jpg,547875,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260716_024.jpg,260716,c7b7e7cff5aaf9ebb24b920e661f1573.jpg,1268464,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_检查井盖板_260808_010.jpg,260808,c7fa8b561bdb9e393470e5e7e2b4d157.jpg,428083,检查井盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260625_015.jpg,260625,c8514399b4bd2adaf846143451baeaf5.jpg,347375,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱混凝土沟槽_260808_002.jpg,260808,c8936235f9ed9c7261bfa7e910162a20.jpg,523397,纯碱混凝土沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260717_034.jpg,260717,c8c8a8bf40c857946298b404946341f8.jpg,912331,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱6#_260715_004.jpg,260715,c901f632c365b73fa36758e4f8fe830a.jpg,323897,纯碱6#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵8-14#盖板_260816_007.jpg,260816,c912be4f793dd0c30983e6596004954f.jpg,446911,氯化铵8-14#盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱236#污水池清淤_260715_006.jpg,260715,c968f34b8d114622a629fa544451e25b.jpg,339069,纯碱236#污水池清淤,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260626_008.jpg,260626,c96a1900188b11f7b563b162028e415b.jpg,332399,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_011.jpg,260710,c98242ac4bb7892bfa63d58720d263f1.jpg,196564,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260625_016.png,260625,c98aabc5a56e1973267ca061e617d26f.png,17947,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260618_012.jpg,260618,c9903709170f00504c354f0bb5f2d1cf.jpg,411512,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_010.jpg,260607,c990cfb63b9a3ca4954c86a5188d5814.jpg,437737,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_检查井盖板_260808_011.jpg,260808,c999d5a80adbe6010b014ff30be66a81.jpg,429315,检查井盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260620_011.jpg,260620,c9e8be3a1b02d7d3af4479be144b7b4c.jpg,413940,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_验收_260703_008.jpg,260703,ca284564da0acaec2b6331e2d4c75d98.jpg,560617,验收,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260724_008.jpg,260724,ca6acf6a4838eba7163857b2f7496705.jpg,661684,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260622_011.png,260622,ca8627000250e41dbd5ab12536ac2254.png,20283,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_018.jpg,260614,cadfec41b293dbd95122a40e694c6e17.jpg,437551,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260617_015.jpg,260617,cae280e127524cf7dc46ff7d23559254.jpg,452221,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_024.jpg,260703,caeb3544acd7f242a4e4eff1db069a11.jpg,273298,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_019.jpg,260614,caffd8314192a493e40e929cc9d34ca1.jpg,344836,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260611_018.jpg,260611,cb130f42cf37b46092873a031c7fb918.jpg,1112268,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260707_012.jpg,260707,cb56d6bd73f2ee3b81f1c0384dc6af85.jpg,525958,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260628_014.jpg,260628,cb6bf5493afb3b59aaf76a3cb3b1dd3f.jpg,6661653,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260608_012.jpg,260608,cbb6184c7eb7c3a4d33cdcce6505b5c1.jpg,454276,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260606_008.jpg,260606,cbdfb15ec265b7c598f9ceb6b83011ef.jpg,326612,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
